,transfrom__WorkLifeBalance,transform_num__MonthlyIncome,Ordinal_Encoding__PerformanceRating,OneHot_Encoding__Department_HR,OneHot_Encoding__Department_IT,OneHot_Encoding__Department_Marketing,OneHot_Encoding__Department_Sales,OneHot_Encoding__Gender_Male,OneHot_Encoding__Overtime_Yes,remainder__Age,remainder__JobLevel,remainder__YearsAtCompany,remainder__DistanceFromHome,remainder__NumCompaniesWorked,remainder__SatisfactionScore,Attrition
1260,1.0,44791.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,1.0,19.0,43.0,3.0,4.0,0
1261,2.0,64673.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,3.0,14.0,8.0,1.0,2.0,0
1262,3.0,19688.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,3.0,40.0,8.0,5.0,0
1263,1.0,52463.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,2.0,21.0,33.0,1.0,10.0,0
1264,2.0,84417.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,53.0,3.0,22.0,29.0,0.0,1.0,0
1265,2.0,87990.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,3.0,25.0,5.0,7.0,10.0,0
1266,0.0,92582.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,4.0,10.0,28.0,9.0,1.0,0
1267,3.0,103027.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,55.0,4.0,27.0,40.0,8.0,10.0,0
1268,2.0,57908.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,3.0,1.0,17.0,0.0,4.0,0
1269,0.0,68326.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,50.0,3.0,7.0,23.0,6.0,7.0,0
1270,0.0,47076.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,1.0,28.0,9.0,1.0,2.0,0
1271,0.0,42564.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,33.0,2.0,10.0,2.0,5.0,2.0,0
1272,1.0,34062.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0,17.0,32.0,4.0,1.0,1
1273,2.0,85504.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,52.0,4.0,13.0,31.0,0.0,5.0,0
1274,2.0,41576.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,9.0,7.0,1.0,6.0,0
1275,1.0,72721.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,55.0,2.0,34.0,30.0,1.0,6.0,0
1276,3.0,32885.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,1.0,8.0,3.0,9.0,2.0,0
1277,2.0,94221.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,49.0,3.0,34.0,9.0,9.0,7.0,0
1278,0.0,85840.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,49.0,4.0,10.0,10.0,5.0,6.0,0
1279,1.0,45895.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,36.0,2.0,11.0,26.0,0.0,8.0,0
1280,2.0,70701.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,30.0,4.0,2.0,1.0,3.0,6.0,0
1281,2.0,35313.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,13.0,30.0,9.0,9.0,0
1282,1.0,69156.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,2.0,27.0,38.0,4.0,10.0,0
1283,1.0,88667.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,59.0,4.0,10.0,15.0,1.0,2.0,0
1284,3.0,72609.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,2.0,24.0,25.0,1.0,7.0,0
1285,3.0,109851.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,25.0,5.0,20.0,6.0,6.0,5.0,0
1286,1.0,33967.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,21.0,1.0,9.0,18.0,6.0,1.0,0
1287,2.0,28321.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,1.0,14.0,1.0,5.0,3.0,0
1288,2.0,106042.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,23.0,4.0,18.0,3.0,0.0,4.0,0
1289,2.0,38482.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,1.0,21.0,17.0,2.0,2.0,0
1290,2.0,118143.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,5.0,20.0,8.0,8.0,7.0,0
1291,3.0,120676.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0,5.0,31.0,40.0,9.0,1.0,0
1292,2.0,43487.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0,22.0,17.0,0.0,3.0,0
1293,2.0,59674.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,57.0,2.0,12.0,25.0,1.0,9.0,0
1294,2.0,17893.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,45.0,1.0,4.0,41.0,7.0,2.0,0
1295,3.0,52825.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,3.0,12.0,6.0,5.0,0
1296,2.0,50368.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,1.0,27.0,29.0,8.0,4.0,1
1297,0.0,39454.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,13.0,25.0,9.0,3.0,0
1298,1.0,46817.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,2.0,7.0,36.0,3.0,5.0,0
1299,2.0,48342.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,2.0,8.0,25.0,3.0,6.0,0
1300,1.0,122243.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,5.0,34.0,29.0,6.0,1.0,0
1301,2.0,93162.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,4.0,20.0,11.0,0.0,2.0,0
1302,3.0,81575.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,57.0,3.0,17.0,4.0,9.0,1.0,0
1303,2.0,72334.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,57.0,2.0,32.0,14.0,8.0,3.0,0
1304,3.0,81232.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,4.0,7.0,38.0,1.0,8.0,0
1305,1.0,45915.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,59.0,2.0,16.0,17.0,0.0,8.0,0
1306,3.0,86774.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,3.0,30.0,2.0,6.0,4.0,0
1307,2.0,136338.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,5.0,33.0,8.0,5.0,6.0,0
1308,2.0,34304.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,2.0,5.0,36.0,2.0,9.0,1
1309,2.0,83502.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,3.0,21.0,10.0,0.0,7.0,0
1310,1.0,59626.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,4.0,13.0,7.0,4.0,2.0,0
1311,2.0,72984.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,4.0,2.0,36.0,9.0,2.0,0
1312,2.0,65520.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,3.0,11.0,16.0,3.0,3.0,0
1313,1.0,28253.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,28.0,1.0,11.0,14.0,4.0,8.0,0
1314,2.0,34788.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,2.0,1.0,16.0,0.0,10.0,0
1315,2.0,24778.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,1.0,1.0,25.0,0.0,9.0,0
1316,1.0,68207.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,30.0,3.0,14.0,41.0,4.0,3.0,1
1317,0.0,55245.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,1.0,22.0,4.0,5.0,9.0,0
1318,2.0,107397.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,4.0,28.0,29.0,4.0,10.0,0
1319,2.0,33742.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,16.0,6.0,1.0,8.0,0
1320,2.0,61040.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,26.0,1.0,31.0,1.0,8.0,5.0,0
1321,3.0,46943.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,2.0,6.0,39.0,4.0,10.0,0
1322,2.0,78874.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,29.0,1.0,4.0,3.0,0
1323,2.0,44193.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,1.0,27.0,40.0,9.0,7.0,0
1324,2.0,50907.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,2.0,13.0,3.0,8.0,9.0,0
1325,2.0,61298.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,2.0,29.0,1.0,2.0,6.0,0
1326,1.0,49743.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,1.0,16.0,1.0,4.0,3.0,0
1327,2.0,60133.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,1.0,31.0,39.0,4.0,5.0,0
1328,2.0,77920.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,5.0,21.0,1.0,7.0,0
1329,0.0,61543.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,23.0,30.0,3.0,8.0,0
1330,2.0,20402.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,5.0,32.0,1.0,4.0,0
1331,3.0,91415.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,26.0,33.0,4.0,2.0,0
1332,2.0,100002.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,5.0,17.0,22.0,9.0,10.0,0
1333,2.0,59626.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,55.0,3.0,23.0,30.0,1.0,2.0,0
1334,3.0,73041.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,2.0,23.0,4.0,9.0,3.0,0
1335,2.0,108145.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,4.0,33.0,23.0,8.0,8.0,0
1336,1.0,112247.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0,5.0,14.0,44.0,9.0,1.0,0
1337,1.0,69038.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,29.0,3.0,10.0,25.0,5.0,7.0,1
1338,2.0,64945.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,21.0,12.0,7.0,6.0,0
1339,2.0,73048.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,3.0,23.0,17.0,8.0,2.0,0
1340,1.0,43150.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,57.0,3.0,0.0,15.0,7.0,9.0,0
1341,1.0,59626.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,17.0,10.0,4.0,5.0,0
1342,3.0,37324.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,2.0,11.0,35.0,4.0,2.0,0
1343,2.0,103510.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,23.0,4.0,27.0,29.0,5.0,3.0,0
1344,3.0,58993.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,3.0,6.0,12.0,0.0,7.0,0
1345,2.0,59639.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,2.0,22.0,1.0,7.0,7.0,0
1346,3.0,79886.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,3.0,20.0,1.0,1.0,10.0,0
1347,1.0,53534.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,23.0,1.0,33.0,10.0,5.0,1.0,1
1348,2.0,50374.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,2.0,10.0,18.0,8.0,10.0,0
1349,0.0,80046.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,3.0,21.0,2.0,2.0,4.0,0
1350,2.0,71392.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,34.0,8.0,1.0,6.0,0
1351,2.0,43287.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,29.0,1.0,28.0,22.0,9.0,8.0,0
1352,2.0,122575.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,5.0,27.0,22.0,4.0,3.0,0
1353,3.0,40988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,17.0,26.0,8.0,3.0,0
1354,3.0,32061.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,1.0,13.0,26.0,5.0,8.0,0
1355,0.0,102377.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,31.0,5.0,17.0,9.0,7.0,8.0,0
1356,2.0,93942.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,3.0,27.0,21.0,7.0,8.0,0
1357,2.0,83621.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,44.0,3.0,23.0,31.0,6.0,1.0,0
1358,2.0,72798.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,4.0,7.0,43.0,4.0,8.0,0
1359,3.0,29032.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,1.0,7.0,6.0,1.0,8.0,0
1360,1.0,67809.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,3.0,14.0,9.0,2.0,0
1361,3.0,66982.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,2.0,26.0,33.0,9.0,9.0,0
1362,1.0,76786.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,4.0,4.0,7.0,4.0,7.0,0
1363,2.0,83808.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,2.0,32.0,24.0,6.0,8.0,0
1364,2.0,87777.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,3.0,33.0,9.0,6.0,2.0,0
1365,1.0,81165.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,2.0,29.0,11.0,1.0,4.0,0
1366,1.0,50237.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,2.0,7.0,23.0,6.0,7.0,0
1367,3.0,78454.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,48.0,3.0,25.0,2.0,5.0,6.0,0
1368,2.0,89590.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,3.0,33.0,15.0,6.0,7.0,0
1369,1.0,58051.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,3.0,6.0,35.0,7.0,1.0,1
1370,2.0,57398.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,2.0,27.0,36.0,3.0,8.0,0
1371,2.0,69962.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,2.0,27.0,28.0,0.0,7.0,0
1372,1.0,64326.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,49.0,3.0,13.0,39.0,7.0,4.0,0
1373,2.0,77379.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,4.0,3.0,44.0,7.0,1.0,0
1374,0.0,66654.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,54.0,3.0,17.0,4.0,2.0,8.0,0
1375,3.0,59626.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,47.0,4.0,24.0,10.0,2.0,10.0,0
1376,2.0,83625.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,33.0,4.0,6.0,6.0,4.0,7.0,0
1377,3.0,64164.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,53.0,2.0,27.0,30.0,2.0,8.0,0
1378,2.0,60957.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,3.0,4.0,35.0,4.0,10.0,0
1379,3.0,74897.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,4.0,2.0,43.0,7.0,1.0,0
1380,2.0,98893.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.0,3.0,30.0,10.0,0.0,5.0,0
1381,2.0,88605.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,4.0,19.0,32.0,1.0,9.0,0
1382,3.0,74686.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,48.0,3.0,18.0,42.0,1.0,5.0,0
1383,2.0,44155.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,53.0,2.0,10.0,42.0,3.0,10.0,0
1384,0.0,20668.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,33.0,1.0,2.0,3.0,8.0,3.0,0
1385,2.0,65599.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,2.0,22.0,26.0,1.0,9.0,0
1386,3.0,93289.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,56.0,5.0,6.0,15.0,8.0,9.0,0
1387,2.0,78215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,3.0,22.0,17.0,6.0,4.0,1
1388,2.0,48996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,2.0,6.0,27.0,9.0,4.0,0
1389,2.0,119743.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,4.0,33.0,18.0,7.0,8.0,0
1390,3.0,78561.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,3.0,18.0,19.0,0.0,7.0,0
1391,0.0,44772.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,8.0,12.0,4.0,5.0,0
1392,2.0,73001.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,43.0,3.0,17.0,24.0,8.0,6.0,0
1393,1.0,86088.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,24.0,5.0,3.0,3.0,0
1394,2.0,34966.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,52.0,1.0,13.0,24.0,1.0,6.0,0
1395,2.0,54906.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,2.0,24.0,27.0,5.0,8.0,0
1396,1.0,61034.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59.0,2.0,18.0,30.0,1.0,10.0,0
1397,1.0,47636.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0,2.0,14.0,15.0,2.0,9.0,0
1398,2.0,45498.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,38.0,2.0,15.0,38.0,7.0,3.0,0
1399,1.0,57189.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,56.0,2.0,26.0,44.0,2.0,8.0,0
1400,1.0,27503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,9.0,34.0,1.0,3.0,1
1401,3.0,33500.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,34.0,2.0,3.0,27.0,5.0,2.0,0
1402,1.0,25641.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,1.0,18.0,20.0,2.0,5.0,0
1403,2.0,66249.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,2.0,27.0,41.0,0.0,4.0,0
1404,3.0,59626.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,32.0,4.0,20.0,32.0,2.0,5.0,0
1405,1.0,68700.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59.0,3.0,13.0,4.0,5.0,6.0,0
1406,2.0,70626.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,22.0,2.0,32.0,5.0,2.0,3.0,0
1407,2.0,39775.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,9.0,8.0,8.0,1.0,0
1408,2.0,42704.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,18.0,22.0,6.0,4.0,0
1409,3.0,67802.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,47.0,2.0,29.0,42.0,4.0,6.0,1
1410,3.0,42818.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,1.0,21.0,7.0,1.0,2.0,0
1411,2.0,46887.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,2.0,2.0,22.0,8.0,2.0,0
1412,1.0,44139.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,17.0,30.0,4.0,1.0,0
1413,0.0,75622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,4.0,10.0,37.0,6.0,9.0,0
1414,2.0,31354.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,55.0,2.0,1.0,16.0,8.0,3.0,0
1415,1.0,26508.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,1.0,11.0,15.0,3.0,2.0,0
1416,2.0,75361.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,4.0,5.0,5.0,8.0,4.0,0
1417,2.0,66027.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,50.0,2.0,28.0,3.0,0.0,6.0,0
1418,0.0,53004.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,29.0,23.0,5.0,1.0,0
1419,3.0,41614.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,1.0,10.0,1.0,9.0,0
1420,1.0,69015.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,3.0,8.0,5.0,7.0,9.0,0
1421,2.0,53239.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,3.0,1.0,23.0,4.0,8.0,0
1422,2.0,41791.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,48.0,1.0,28.0,15.0,2.0,6.0,0
1423,2.0,68157.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,35.0,2.0,32.0,18.0,1.0,4.0,0
1424,2.0,25681.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0,9.0,25.0,7.0,2.0,0
1425,0.0,50129.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,57.0,1.0,33.0,8.0,6.0,8.0,0
1426,2.0,87245.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,49.0,4.0,7.0,31.0,8.0,7.0,0
1427,2.0,85322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,3.0,32.0,21.0,7.0,4.0,0
1428,3.0,45702.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,2.0,5.0,2.0,3.0,3.0,0
1429,2.0,65508.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,40.0,3.0,18.0,22.0,1.0,6.0,0
1430,2.0,59143.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,52.0,1.0,31.0,8.0,1.0,1.0,0
1431,2.0,102364.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,56.0,4.0,26.0,23.0,1.0,2.0,0
1432,3.0,27075.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,1.0,0.0,32.0,5.0,7.0,1
1433,1.0,49610.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,47.0,1.0,32.0,8.0,6.0,3.0,0
1434,2.0,69815.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,37.0,2.0,31.0,4.0,5.0,1.0,0
1435,2.0,56577.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,3.0,4.0,30.0,1.0,2.0,0
1436,2.0,54284.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,42.0,2.0,16.0,19.0,3.0,10.0,0
1437,1.0,24324.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,1.0,7.0,23.0,2.0,10.0,0
1438,2.0,73639.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,2.0,33.0,18.0,3.0,9.0,0
1439,1.0,43541.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,2.0,8.0,29.0,4.0,7.0,0
1440,2.0,31972.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,42.0,1.0,22.0,23.0,6.0,7.0,0
1441,2.0,118760.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,4.0,34.0,33.0,8.0,10.0,0
1442,3.0,42366.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,38.0,1.0,6.0,18.0,1.0,8.0,0
1443,2.0,54589.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,14.0,44.0,7.0,8.0,0
1444,1.0,59626.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,3.0,19.0,33.0,2.0,9.0,0
1445,1.0,40592.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,24.0,7.0,8.0,2.0,0
1446,3.0,60079.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,56.0,3.0,2.0,28.0,9.0,8.0,0
1447,1.0,101912.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,4.0,23.0,1.0,3.0,8.0,0
1448,2.0,55894.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,1.0,33.0,39.0,2.0,5.0,1
1449,1.0,101720.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,4.0,21.0,34.0,9.0,5.0,0
1450,2.0,35616.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,2.0,10.0,39.0,5.0,4.0,0
1451,2.0,30924.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,1.0,7.0,19.0,9.0,5.0,0
1452,2.0,78226.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,2.0,34.0,31.0,8.0,2.0,0
1453,2.0,38424.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,26.0,2.0,7.0,13.0,6.0,2.0,0
1454,3.0,76600.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,35.0,3.0,26.0,24.0,3.0,5.0,0
1455,2.0,87127.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,52.0,3.0,27.0,5.0,2.0,3.0,0
1456,2.0,360129.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,4.0,33.0,46.0,9.0,1.0,0
1457,3.0,125831.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,5.0,31.0,19.0,3.0,9.0,0
1458,3.0,65683.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,46.0,3.0,14.0,1.0,2.0,2.0,0
1459,1.0,74347.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,54.0,3.0,16.0,33.0,2.0,10.0,0
1460,2.0,85325.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,54.0,2.0,32.0,33.0,8.0,2.0,0
1461,0.0,56587.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,49.0,2.0,15.0,32.0,3.0,4.0,0
1462,2.0,54836.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,1.0,28.0,28.0,8.0,2.0,0
1463,3.0,70936.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,37.0,3.0,8.0,37.0,9.0,7.0,1
1464,1.0,77235.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,2.0,32.0,41.0,4.0,10.0,0
1465,1.0,46914.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,1.0,28.0,12.0,6.0,1.0,0
1466,1.0,21932.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,59.0,1.0,12.0,9.0,4.0,2.0,0
1467,2.0,54470.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,35.0,2.0,20.0,11.0,0.0,5.0,0
